Z=0.020000 Y=0.275000 OS=0.000000 l/Hp=0.000000 [Fe/H]= 0.000000 [Alpha/Fe]= 0.000000
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
age(Gyr)= 0.002500  21 points
 0.200000  3.518773  0.000000  4.770137  11.774956  0.000000  0.000000  1.019690  2.399690  3.489837  4.140339  4.434565  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.526984  0.000000  4.759846  11.309688  0.000000  0.000000  0.980022  2.320045  3.708559  4.358748  4.642265  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.533402  0.000000  4.750813  10.943966  0.000000  0.000000  0.960000  2.270000  3.347380  3.997560  4.280749  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.539200  0.000000  4.740804  10.629578  0.000000  0.000000  0.950000  2.230030  3.540366  4.189928  4.451989  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.545083  0.000000  4.729537  10.323018  0.000000  0.000000  0.930000  2.179726  3.237483  3.887035  4.148770  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.550003  0.000000  4.713483  10.050663  0.000000  0.000000  0.910000  2.139811  3.055704  3.705053  3.956248  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.556069  0.000000  4.693101  9.760075  0.000000  0.000000  0.900000  2.099925  2.983666  3.643644  3.884182  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.569670  0.000000  4.656361  9.254453  0.000000  0.000000  0.868991  1.996470  2.749127  3.409859  3.638068  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.578510  0.000000  4.637013  8.970836  0.000000  0.000000  0.848553  1.925177  2.865953  3.547789  3.743872  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.621622  0.000000  4.559895  7.707207  0.000000  0.000000  0.759052  1.542419  1.834405  2.534697  2.696577  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.671921  0.000000  4.537712  6.538219  0.000000  0.000000  0.643082  1.136678  1.789138  2.350389  2.420341  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694583  0.000000  4.519874  5.992155  0.000000  0.000000  0.567216  1.005823  1.534087  2.032312  2.091923  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.721432  0.000000  4.462530  5.337652  0.000000  0.000000  0.480000  0.870000  1.265051  1.694601  1.744507  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.080000  21 points
 0.075000  3.457208  0.000000  4.837630  14.803590  0.000000  0.000000  1.269337  3.098674  5.291953  5.960000  6.290750  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.462765  0.000000  4.842262  14.555902  0.000000  0.000000  1.240407  3.021221  4.917324  5.591174  5.928329  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.472889  0.000000  4.847241  14.111070  0.000000  0.000000  1.200076  2.900191  4.394850  5.068698  5.405812  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.480806  0.000000  4.849363  13.755276  0.000000  0.000000  1.170220  2.800879  4.233296  4.906589  5.233012  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.486772  0.000000  4.848173  13.473730  0.000000  0.000000  1.139727  2.729455  4.441002  5.103186  5.419169  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.497104  0.000000  4.848248  12.994590  0.000000  0.000000  1.099742  2.619485  4.224881  4.876295  5.191985  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.505687  0.000000  4.845565  12.591501  0.000000  0.000000  1.070000  2.520088  3.829045  4.480270  4.795866  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.512545  0.000000  4.840526  12.233876  0.000000  0.000000  1.040000  2.450242  3.536728  4.198322  4.503280  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518650  0.000000  4.834661  11.924576  0.000000  0.000000  1.010339  2.390339  3.811335  4.461848  4.756437  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.527613  0.000000  4.823257  11.446246  0.000000  0.000000  0.980000  2.320000  3.687786  4.327233  4.611014  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.533769  0.000000  4.812537  11.078987  0.000000  0.000000  0.960000  2.270000  3.598012  4.247808  4.520648  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.539807  0.000000  4.799932  10.745932  0.000000  0.000000  0.940339  2.210678  3.499731  4.149302  4.411695  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.545928  0.000000  4.784118  10.430208  0.000000  0.000000  0.929977  2.169954  3.192456  3.842016  4.104020  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.551969  0.000000  4.761767  10.116935  0.000000  0.000000  0.910000  2.120876  3.325006  3.984515  4.225550  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.559215  0.000000  4.733211  9.789868  0.000000  0.000000  0.899868  2.069737  3.014157  3.674132  3.914556  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.577544  0.000000  4.682377  9.147431  0.000000  0.000000  0.849657  1.928458  2.580610  3.240508  3.458873  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.589587  0.000000  4.657464  8.786906  0.000000  0.000000  0.819828  1.828109  2.696292  3.387890  3.563508  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.637526  0.000000  4.595570  7.466405  0.000000  0.000000  0.741215  1.399721  2.182817  2.852229  2.945803  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.665604  0.000000  4.581012  6.748936  0.000000  0.000000  0.670198  1.175297  1.744793  2.360916  2.435025  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694085  0.000000  4.524370  6.011852  0.000000  0.000000  0.570000  1.010000  1.510020  2.019495  2.079601  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.721107  0.000000  4.462157  5.340000  0.000000  0.000000  0.480000  0.870000  1.312948  1.727173  1.776247  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.100000  21 points
 0.075000  3.452903  0.000000  4.896273  15.096367  0.000000  0.000000  1.288475  3.155426  5.716044  6.369327  6.694305  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.458924  0.000000  4.900946  14.830393  0.000000  0.000000  1.259337  3.078012  5.109767  5.783626  6.121137  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.469384  0.000000  4.907413  14.378500  0.000000  0.000000  1.219179  2.947947  4.844698  5.518247  5.845110  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.477992  0.000000  4.909939  13.989766  0.000000  0.000000  1.179990  2.839961  4.644621  5.307121  5.633544  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.484572  0.000000  4.910353  13.696895  0.000000  0.000000  1.149430  2.767721  4.483951  5.146440  5.472863  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.495489  0.000000  4.909848  13.189995  0.000000  0.000000  1.109500  2.639000  4.243403  4.905297  5.211329  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.505021  0.000000  4.908372  12.758332  0.000000  0.000000  1.070000  2.529902  4.053089  4.714951  5.019909  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.512286  0.000000  4.901573  12.388915  0.000000  0.000000  1.040000  2.459932  3.925285  4.576176  4.881134  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518384  0.000000  4.895578  12.068998  0.000000  0.000000  1.010000  2.390000  3.816483  4.466988  4.761290  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.527879  0.000000  4.881933  11.575446  0.000000  0.000000  0.980000  2.310350  3.664095  4.303635  4.587505  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.534484  0.000000  4.869053  11.192105  0.000000  0.000000  0.960000  2.251316  3.555587  4.194436  4.467904  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.540399  0.000000  4.852150  10.850300  0.000000  0.000000  0.940000  2.200882  3.461127  4.099669  4.362645  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.547070  0.000000  4.831296  10.513464  0.000000  0.000000  0.920726  2.151452  3.378269  4.026736  4.278813  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.554090  0.000000  4.802056  10.166410  0.000000  0.000000  0.910000  2.101436  3.291618  3.940574  4.181909  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.563031  0.000000  4.763314  9.771054  0.000000  0.000000  0.881054  2.032107  3.181191  3.839994  4.060225  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.586493  0.000000  4.702747  9.008542  0.000000  0.000000  0.831139  1.845125  2.887083  3.576502  3.755118  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.599041  0.000000  4.680106  8.635962  0.000000  0.000000  0.811442  1.735866  2.713894  3.423229  3.571847  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.630646  0.000000  4.638554  7.712847  0.000000  0.000000  0.755020  1.465099  2.154671  2.849522  2.961258  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663114  0.000000  4.592163  6.820000  0.000000  0.000000  0.680000  1.196123  1.697929  2.332283  2.413616  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694577  0.000000  4.523065  6.000651  0.000000  0.000000  0.570000  1.010000  1.562070  2.058232  2.117047  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.721353  0.000000  4.460275  5.331375  0.000000  0.000000  0.480000  0.870000  1.312370  1.734364  1.783225  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.127000  21 points
 0.075000  3.447382  0.000000  4.957697  15.444881  0.000000  0.000000  1.320465  3.241162  11.414705  11.829206  11.880083  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.454037  0.000000  4.962662  15.162759  0.000000  0.000000  1.289342  3.158245  5.248965  5.923064  6.260454  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.465368  0.000000  4.969936  14.660680  0.000000  0.000000  1.229667  3.008003  4.937407  5.611257  5.948412  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.474453  0.000000  4.972865  14.264027  0.000000  0.000000  1.190447  2.890895  4.547406  5.221086  5.558081  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.481548  0.000000  4.973822  13.941570  0.000000  0.000000  1.159649  2.808595  4.545713  5.218557  5.534625  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.493378  0.000000  4.972858  13.407048  0.000000  0.000000  1.110641  2.661281  4.026308  4.699166  5.014513  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.503935  0.000000  4.971533  12.938667  0.000000  0.000000  1.070000  2.539926  4.073775  4.724673  5.029631  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.512028  0.000000  4.963307  12.543267  0.000000  0.000000  1.040000  2.460000  3.912121  4.562636  4.857314  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518250  0.000000  4.955057  12.210141  0.000000  0.000000  1.010000  2.390000  3.589254  4.239744  4.533970  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.528142  0.000000  4.937371  11.698602  0.000000  0.000000  0.980000  2.310000  3.653973  4.303726  4.576738  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.535145  0.000000  4.921229  11.296458  0.000000  0.000000  0.960000  2.240354  3.547766  4.186985  4.459747  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.541162  0.000000  4.899464  10.944929  0.000000  0.000000  0.940000  2.200000  3.453181  4.091713  4.354347  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.548159  0.000000  4.872613  10.581057  0.000000  0.000000  0.920000  2.139789  3.108475  3.746983  4.008786  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.556553  0.000000  4.836196  10.190246  0.000000  0.000000  0.900000  2.079836  2.926576  3.564863  3.815984  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.566589  0.000000  4.788412  9.750490  0.000000  0.000000  0.880000  2.000735  3.137332  3.785645  4.005008  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.589061  0.000000  4.730425  9.013287  0.000000  0.000000  0.830193  1.820967  2.416198  3.065120  3.283390  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.597896  0.000000  4.715043  8.740500  0.000000  0.000000  0.810067  1.740200  2.498023  3.178247  3.354383  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.626525  0.000000  4.650647  7.827054  0.000000  0.000000  0.760000  1.496763  2.173804  2.863451  2.985338  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663105  0.000000  4.589639  6.813194  0.000000  0.000000  0.680000  1.193194  1.724176  2.352433  2.431567  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694780  0.000000  4.521005  5.990027  0.000000  0.000000  0.560027  1.000027  1.593283  2.082537  2.140683  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.721802  0.000000  4.457554  5.321848  0.000000  0.000000  0.480000  0.870000  1.292459  1.717871  1.758490  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.160000  21 points
 0.075000  3.440188  0.000000  5.015222  15.847554  0.000000  0.000000  1.358815  3.337037  5.814502  6.491586  6.830250  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.448153  0.000000  5.021649  15.505049  0.000000  0.000000  1.320601  3.231443  5.285289  5.970623  6.318252  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.460903  0.000000  5.028929  14.969627  0.000000  0.000000  1.269950  3.079913  5.083168  5.756731  6.083154  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.470726  0.000000  5.031739  14.538848  0.000000  0.000000  1.220915  2.952136  4.653194  5.326730  5.653153  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.478769  0.000000  5.032761  14.184872  0.000000  0.000000  1.189359  2.858932  4.632832  5.295557  5.621980  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.490910  0.000000  5.029797  13.623006  0.000000  0.000000  1.130150  2.700601  4.080172  4.742652  5.068752  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.502403  0.000000  5.025646  13.122288  0.000000  0.000000  1.080135  2.560404  3.722814  4.384672  4.689485  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.511347  0.000000  5.014096  12.680272  0.000000  0.000000  1.040000  2.460025  3.538995  4.200516  4.494742  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518123  0.000000  5.002407  12.326100  0.000000  0.000000  1.010000  2.390000  3.795328  4.435143  4.729369  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.528145  0.000000  4.978909  11.791881  0.000000  0.000000  0.989686  2.299686  3.281619  3.921065  4.214954  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.535654  0.000000  4.956626  11.367252  0.000000  0.000000  0.960000  2.240000  3.524264  4.163104  4.436287  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.541765  0.000000  4.932548  11.003908  0.000000  0.000000  0.940000  2.182031  3.419350  4.057896  4.321015  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.548880  0.000000  4.901040  10.630095  0.000000  0.000000  0.920000  2.130000  3.073624  3.712138  3.974142  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.557497  0.000000  4.857105  10.216381  0.000000  0.000000  0.900000  2.062413  3.200183  3.847545  4.079967  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.567129  0.000000  4.807403  9.779057  0.000000  0.000000  0.870314  1.990314  3.113937  3.762557  3.992389  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.584554  0.000000  4.748422  9.152355  0.000000  0.000000  0.838374  1.861869  2.842281  3.517336  3.702234  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.592395  0.000000  4.727993  8.890049  0.000000  0.000000  0.829975  1.800000  2.647413  3.327628  3.503773  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.625456  0.000000  4.648558  7.847210  0.000000  0.000000  0.767210  1.507210  2.220319  2.910108  3.036857  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663135  0.000000  4.587658  6.810000  0.000000  0.000000  0.680000  1.196708  1.722091  2.344123  2.434303  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694858  0.000000  4.520117  5.990000  0.000000  0.000000  0.568831  1.008831  1.534929  2.035580  2.096207  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.722530  0.000000  4.455710  5.307104  0.000000  0.000000  0.480000  0.870000  1.207677  1.646369  1.690646  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.200000  21 points
 0.075000  3.431791  0.000000  5.068340  16.297337  0.000000  0.000000  1.417044  3.473102  6.197788  6.879691  7.202041  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.440802  0.000000  5.074642  15.917218  0.000000  0.000000  1.369669  3.349205  5.628410  6.324040  6.650534  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.455556  0.000000  5.082471  15.294645  0.000000  0.000000  1.298645  3.156387  5.217716  5.892549  6.229219  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.466847  0.000000  5.085248  14.811084  0.000000  0.000000  1.249078  3.017848  4.929254  5.602799  5.929552  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.475801  0.000000  5.084741  14.410195  0.000000  0.000000  1.199574  2.898295  4.697938  5.371173  5.687321  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.489018  0.000000  5.077352  13.802459  0.000000  0.000000  1.139123  2.736492  4.372986  5.035845  5.341744  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.500834  0.000000  5.068002  13.272299  0.000000  0.000000  1.088959  2.586876  4.103128  4.764709  5.060052  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.510685  0.000000  5.052634  12.788967  0.000000  0.000000  1.040000  2.469906  3.935231  4.585837  4.880063  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.517761  0.000000  5.035669  12.420484  0.000000  0.000000  1.019048  2.399048  3.787538  4.428045  4.722271  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.528145  0.000000  5.004704  11.845250  0.000000  0.000000  0.980792  2.290792  3.604483  4.243650  4.527994  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.536020  0.000000  4.977167  11.406509  0.000000  0.000000  0.960000  2.230873  3.500490  4.139060  4.402963  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.541923  0.000000  4.950421  11.040360  0.000000  0.000000  0.940000  2.180000  3.368251  4.006766  4.268795  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.548783  0.000000  4.914452  10.661653  0.000000  0.000000  0.920000  2.130000  3.284879  3.923145  4.176682  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.557147  0.000000  4.870975  10.249932  0.000000  0.000000  0.900000  2.060000  3.244172  3.892768  4.122649  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.565450  0.000000  4.819498  9.847073  0.000000  0.000000  0.879582  2.009164  3.139998  3.788317  4.007866  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.581991  0.000000  4.752975  9.209265  0.000000  0.000000  0.840000  1.879755  2.934659  3.614372  3.802065  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.591224  0.000000  4.725887  8.904089  0.000000  0.000000  0.822955  1.800000  2.781610  3.469451  3.641234  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.624965  0.000000  4.646652  7.850000  0.000000  0.000000  0.763259  1.510000  2.194731  2.891829  3.013859  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663135  0.000000  4.586477  6.804773  0.000000  0.000000  0.680000  1.194773  1.635136  2.282761  2.366977  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694752  0.000000  4.518673  5.990000  0.000000  0.000000  0.570000  1.010000  1.430072  1.956087  2.010693  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.723100  0.000000  4.454111  5.300000  0.000000  0.000000  0.480000  0.870000  1.322774  1.732850  1.780235  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.255000  21 points
 0.075000  3.421108  0.000000  5.123182  16.841825  0.000000  0.000000  1.488920  3.637532  6.316278  7.018226  7.340344  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.431950  0.000000  5.130082  16.391043  0.000000  0.000000  1.431352  3.493380  5.760985  6.467659  6.794081  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.449161  0.000000  5.137158  15.659267  0.000000  0.000000  1.331287  3.252831  4.987311  5.693701  6.020123  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.462333  0.000000  5.138021  15.094730  0.000000  0.000000  1.269624  3.078871  5.051769  5.736251  6.052143  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.472509  0.000000  5.133339  14.646764  0.000000  0.000000  1.219719  2.949296  4.799108  5.472486  5.788176  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.487200  0.000000  5.118610  13.964513  0.000000  0.000000  1.149634  2.759268  4.438427  5.101007  5.416697  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.499542  0.000000  5.102189  13.400660  0.000000  0.000000  1.100000  2.610094  3.888965  4.551033  4.866623  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.510131  0.000000  5.079630  12.871801  0.000000  0.000000  1.050000  2.480000  3.614260  4.265062  4.569536  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.517455  0.000000  5.057360  12.481199  0.000000  0.000000  1.020000  2.400400  3.541022  4.191083  4.485309  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.528141  0.000000  5.019183  11.890305  0.000000  0.000000  0.989695  2.300000  3.223466  3.862903  4.156474  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.536054  0.000000  4.989020  11.430068  0.000000  0.000000  0.960000  2.230000  3.184354  3.823108  4.095869  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.541861  0.000000  4.958716  11.064863  0.000000  0.000000  0.940000  2.187432  3.373337  4.009095  4.273881  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.548404  0.000000  4.920879  10.684394  0.000000  0.000000  0.920000  2.130000  3.276779  3.915068  4.169374  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.556283  0.000000  4.874579  10.276843  0.000000  0.000000  0.900000  2.068948  3.229052  3.866973  4.108667  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.564298  0.000000  4.820759  9.872765  0.000000  0.000000  0.880000  2.010000  3.085353  3.739528  3.963805  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.581113  0.000000  4.750327  9.223365  0.000000  0.000000  0.846682  1.886682  2.809670  3.483155  3.680741  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.590368  0.000000  4.723701  8.916496  0.000000  0.000000  0.826496  1.806496  2.783000  3.470270  3.643230  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.624664  0.000000  4.644707  7.850000  0.000000  0.000000  0.760000  1.516463  2.184366  2.874272  3.005030  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663135  0.000000  4.585066  6.800000  0.000000  0.000000  0.680000  1.190000  1.868119  2.463472  2.535166  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694693  0.000000  4.517417  5.984172  0.000000  0.000000  0.564172  1.004172  1.386087  1.916650  1.979245  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.723329  0.000000  4.452362  5.291811  0.000000  0.000000  0.480000  0.870000  1.282269  1.707392  1.747933  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.335000  21 points
 0.075000  3.407863  0.000000  5.177646  17.491540  0.000000  0.000000  1.584116  3.843847  12.005609  12.486208  12.584035  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.420635  0.000000  5.184601  16.959833  0.000000  0.000000  1.505548  3.669369  5.949623  6.674258  6.989949  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.441614  0.000000  5.188920  16.079298  0.000000  0.000000  1.389900  3.379799  5.272736  5.979096  6.294786  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.457255  0.000000  5.185053  15.397454  0.000000  0.000000  1.303922  3.166537  4.876379  5.579850  5.895541  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.469283  0.000000  5.174729  14.864236  0.000000  0.000000  1.241186  3.002373  4.616867  5.301098  5.615515  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.485865  0.000000  5.147956  14.081825  0.000000  0.000000  1.160000  2.781971  4.125883  4.807660  5.112618  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.498668  0.000000  5.123091  13.475455  0.000000  0.000000  1.101364  2.621364  3.886621  4.558022  4.862980  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.509855  0.000000  5.093585  12.912923  0.000000  0.000000  1.051462  2.481462  3.659926  4.318559  4.623517  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.517305  0.000000  5.066699  12.511747  0.000000  0.000000  1.020000  2.410000  3.598096  4.237811  4.540894  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.528016  0.000000  5.025156  11.901559  0.000000  0.000000  0.981559  2.300000  3.278719  3.918126  4.210679  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.536177  0.000000  4.991934  11.439780  0.000000  0.000000  0.960000  2.230000  3.525005  4.153037  4.426034  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.541572  0.000000  4.958708  11.069415  0.000000  0.000000  0.940000  2.189415  3.179921  3.808331  4.080465  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.547893  0.000000  4.919928  10.699820  0.000000  0.000000  0.929820  2.140000  3.098013  3.736522  3.998359  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.555497  0.000000  4.872465  10.291338  0.000000  0.000000  0.901338  2.081338  3.015426  3.653627  3.904924  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.563247  0.000000  4.818015  9.889950  0.000000  0.000000  0.889950  2.019950  3.184306  3.832560  4.051823  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.580315  0.000000  4.748162  9.230000  0.000000  0.000000  0.841620  1.890000  2.894634  3.569919  3.762040  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.589754  0.000000  4.722062  8.929375  0.000000  0.000000  0.830000  1.819375  2.853739  3.544009  3.710789  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.624591  0.000000  4.642166  7.850000  0.000000  0.000000  0.769170  1.520000  2.350840  3.040322  3.156553  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.663027  0.000000  4.582847  6.800000  0.000000  0.000000  0.680000  1.200000  1.436233  2.111885  2.217102  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.694693  0.000000  4.515310  5.980000  0.000000  0.000000  0.568451  1.008451  1.515506  2.021623  2.081403  0.000000  0.000000  0.000000  0.000000  0.000000
