Z=0.018120 Y=0.266240 OS=0.20 l/Hp=1.743201 [Fe/H]=    0.000 [Alpha/Fe]= 0.00
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
 3.1237482  4.0986  1.9570  4.3221  0.631 -0.384 -0.121 -0.055 -0.099 -0.239 -0.272 -0.278 -0.316 -0.374  3.6332E+02  1.0890E+01  8.1852E-01
 3.3081881  4.1152  2.0520  4.3183  0.490 -0.431 -0.133 -0.062 -0.111 -0.265 -0.304 -0.313 -0.351 -0.419  3.7652E+02  9.8592E+00  6.7389E-01
 3.5002681  4.1312  2.1450  4.3140  0.358 -0.478 -0.145 -0.066 -0.122 -0.290 -0.338 -0.348 -0.386 -0.465  3.9447E+02  9.0427E+00  5.6295E-01
 3.7026597  4.1468  2.2364  4.3088  0.226 -0.520 -0.155 -0.070 -0.132 -0.313 -0.369 -0.379 -0.417 -0.506  4.0836E+02  8.2118E+00  4.6629E-01
 3.9086246  4.1618  2.3257  4.3034  0.095 -0.556 -0.164 -0.075 -0.142 -0.337 -0.397 -0.408 -0.445 -0.542  4.2259E+02  7.4748E+00  3.8787E-01
 4.1252450  4.1764  2.4127  4.2980 -0.035 -0.586 -0.172 -0.079 -0.151 -0.361 -0.425 -0.437 -0.475 -0.578  4.4338E+02  6.9099E+00  3.2806E-01
 4.3520040  4.1904  2.4987  4.2912 -0.166 -0.614 -0.179 -0.083 -0.160 -0.389 -0.458 -0.472 -0.512 -0.623  4.5986E+02  6.3234E+00  2.7494E-01
 4.5851070  4.2040  2.5826  4.2844 -0.293 -0.641 -0.186 -0.088 -0.168 -0.415 -0.488 -0.505 -0.546 -0.665  4.7261E+02  5.7487E+00  2.2933E-01
 4.8246153  4.2172  2.6639  4.2781 -0.416 -0.665 -0.192 -0.091 -0.176 -0.438 -0.516 -0.535 -0.579 -0.706  6.5577E+02  6.9371E+00  2.5102E-01
 5.2408809  4.3704  2.8361  4.4108 -0.563 -0.710 -0.205 -0.098 -0.189 -0.472 -0.558 -0.579 -0.627 -0.766 -4.0738E+03 -7.3902E+01 -4.1922E+00
 0.7508544  0.6195  0.4069  0.6287 -0.076 -0.104 -0.030 -0.014 -0.028 -0.069 -0.082 -0.085 -0.092 -0.112 -4.4525E+03 -7.7252E+02 -3.0808E+02
 0.7883671  0.6212  0.4180  0.6278 -0.093 -0.106 -0.030 -0.015 -0.029 -0.070 -0.083 -0.087 -0.094 -0.114  3.7513E+01  2.9402E+01  2.1840E+01

age(Gyr)= 0.008  37 points
 0.4000000  3.5322 -1.0538  4.1745  9.341  1.019  1.353  1.052  2.373  3.728  4.412  4.609  4.752  5.551  6.9215E+01  2.3569E+02  4.9190E+02
 0.4692147  3.5599 -0.9281  4.2269  8.586  1.203  1.417  0.950  2.006  3.189  3.907  4.065  4.185  4.945  1.5134E+02  3.8737E+02  6.6507E+02
 0.5513418  3.5868 -0.7866  4.2635  7.859  1.323  1.408  0.876  1.739  2.720  3.443  3.571  3.683  4.390  1.9685E+02  3.3921E+02  4.4178E+02
 0.6660690  3.6122 -0.6217  4.2829  7.161  1.325  1.331  0.799  1.518  2.372  3.060  3.168  3.273  3.901  2.9327E+02  3.1892E+02  3.0191E+02
 0.8446072  3.6355 -0.4299  4.2876  6.490  1.219  1.242  0.703  1.306  2.164  2.796  2.896  2.990  3.552  3.8164E+02  2.4720E+02  1.6283E+02
 1.0477047  3.6578 -0.2311  4.2721  5.836  1.069  1.146  0.620  1.138  1.974  2.558  2.656  2.753  3.275  3.7380E+02  1.5026E+02  7.0452E+01
 1.2184063  3.6810 -0.0463  4.2459  5.205  0.853  1.019  0.527  0.971  1.730  2.255  2.345  2.428  2.901  3.0086E+02  8.4472E+01  3.0642E+01
 1.3485679  3.7048  0.1267  4.2119  4.666  0.590  0.894  0.470  0.881  1.528  2.004  2.084  2.155  2.589  2.3469E+02  5.1341E+01  1.5597E+01
 1.4530959  3.7281  0.2988  4.1657  4.170  0.361  0.779  0.429  0.816  1.367  1.795  1.866  1.925  2.328  1.9192E+02  3.5041E+01  9.3680E+00
 1.5404844  3.7501  0.4825  4.0952  3.652  0.185  0.679  0.383  0.740  1.213  1.581  1.642  1.692  2.051  1.5968E+02  2.5373E+01  6.1497E+00
 1.6127776  3.7709  0.6727  4.0080  3.130  0.083  0.596  0.338  0.659  1.079  1.396  1.450  1.491  1.816  1.3484E+02  1.9188E+01  4.3030E+00
 1.6753218  3.7914  0.8580  3.9218  2.627  0.030  0.522  0.295  0.577  0.952  1.224  1.274  1.306  1.602  1.0351E+02  1.3521E+01  2.8545E+00
 1.7162881  3.8161  0.9718  3.9170  2.309  0.029  0.443  0.246  0.487  0.783  0.998  1.041  1.061  1.303  7.8985E+01  9.6826E+00  1.9549E+00
 1.7543071  3.8408  1.0722  3.9248  2.028  0.034  0.365  0.198  0.398  0.617  0.777  0.814  0.822  1.011  7.9374E+01  9.2222E+00  1.7931E+00
 1.7956619  3.8657  1.1328  3.9743  1.858  0.049  0.289  0.152  0.315  0.461  0.576  0.608  0.605  0.749  9.5877E+01  1.0513E+01  1.9628E+00
 1.8501839  3.8914  1.1058  4.1169  1.930  0.082  0.216  0.108  0.241  0.322  0.410  0.440  0.425  0.539  1.7204E+02  1.7320E+01  3.0466E+00
 1.9677030  3.9157  1.1370  4.2097  1.878  0.097  0.142  0.071  0.171  0.216  0.271  0.297  0.282  0.358  1.7686E+02  1.5992E+01  2.6086E+00
 2.0270431  3.9389  1.2111  4.2411  1.756  0.063  0.086  0.045  0.119  0.135  0.171  0.192  0.170  0.223  1.1563E+02  9.5865E+00  1.4708E+00
 2.0833331  3.9615  1.2875  4.2672  1.629  0.030  0.036  0.020  0.070  0.060  0.080  0.097  0.068  0.101  1.3404E+02  1.0349E+01  1.5104E+00
 2.1610838  3.9839  1.3568  4.3035  1.530 -0.006  0.003  0.000  0.029  0.009  0.020  0.031  0.003  0.019  2.0615E+02  1.4497E+01  1.9823E+00
 2.2894867  4.0050  1.4413  4.3284  1.413 -0.068 -0.025 -0.012 -0.001 -0.044 -0.042 -0.033 -0.062 -0.059  2.8164E+02  1.7430E+01  2.1797E+00
 2.4427216  4.0246  1.5442  4.3320  1.262 -0.147 -0.052 -0.022 -0.024 -0.093 -0.101 -0.097 -0.125 -0.140  3.0740E+02  1.6439E+01  1.8555E+00
 2.5968845  4.0435  1.6482  4.3301  1.104 -0.216 -0.074 -0.031 -0.045 -0.137 -0.156 -0.154 -0.184 -0.215  3.1654E+02  1.4635E+01  1.4914E+00
 2.7592610  4.0618  1.7505  4.3272  0.944 -0.274 -0.092 -0.040 -0.065 -0.177 -0.207 -0.204 -0.238 -0.281  3.3286E+02  1.3347E+01  1.2306E+00
 2.9297480  4.0795  1.8510  4.3236  0.791 -0.329 -0.108 -0.048 -0.083 -0.209 -0.241 -0.241 -0.278 -0.328  3.4974E+02  1.2180E+01  1.0172E+00
 3.1089989  4.0966  1.9496  4.3194  0.639 -0.378 -0.120 -0.055 -0.097 -0.235 -0.268 -0.274 -0.311 -0.369  3.6501E+02  1.1062E+01  8.3782E-01
 3.2947553  4.1133  2.0460  4.3148  0.494 -0.426 -0.132 -0.061 -0.109 -0.262 -0.300 -0.309 -0.346 -0.414  3.7927E+02  1.0027E+01  6.8996E-01
 3.4882684  4.1294  2.1403  4.3098  0.358 -0.473 -0.143 -0.066 -0.121 -0.287 -0.334 -0.344 -0.382 -0.460  3.9680E+02  9.1707E+00  5.7422E-01
 3.6915561  4.1450  2.2329  4.3041  0.225 -0.515 -0.153 -0.070 -0.131 -0.311 -0.366 -0.376 -0.413 -0.502  4.1019E+02  8.3071E+00  4.7405E-01
 3.8984547  4.1601  2.3231  4.2983  0.092 -0.552 -0.163 -0.074 -0.141 -0.334 -0.394 -0.405 -0.442 -0.539  4.2541E+02  7.5699E+00  3.9447E-01
 4.1169660  4.1748  2.4116  4.2919 -0.042 -0.583 -0.172 -0.079 -0.150 -0.358 -0.422 -0.434 -0.471 -0.573  4.4769E+02  7.0097E+00  3.3389E-01
 4.3461418  4.1889  2.4990  4.2843 -0.175 -0.612 -0.178 -0.083 -0.159 -0.386 -0.455 -0.468 -0.508 -0.618  4.6463E+02  6.4095E+00  2.7932E-01
 4.5816003  4.2025  2.5843  4.2765 -0.306 -0.638 -0.185 -0.087 -0.167 -0.412 -0.485 -0.501 -0.542 -0.661  4.7741E+02  5.8176E+00  2.3237E-01
 4.8235538  4.2158  2.6669  4.2693 -0.432 -0.663 -0.192 -0.091 -0.175 -0.435 -0.514 -0.532 -0.576 -0.702  6.5876E+02  6.9739E+00  2.5248E-01
 5.2403554  4.3690  2.8400  4.4012 -0.582 -0.708 -0.205 -0.097 -0.187 -0.470 -0.556 -0.577 -0.624 -0.763 -4.0730E+03 -7.3916E+01 -4.1940E+00
 0.7505145  0.6193  0.4074  0.6273 -0.078 -0.103 -0.030 -0.014 -0.028 -0.069 -0.081 -0.085 -0.092 -0.112 -4.4518E+03 -7.7264E+02 -3.0819E+02
 0.7885233  0.6210  0.4187  0.6262 -0.096 -0.106 -0.030 -0.015 -0.028 -0.070 -0.083 -0.087 -0.093 -0.114  3.8009E+01  2.9788E+01  2.2126E+01

age(Gyr)= 0.010  37 points
 0.4000000  3.5227 -1.1433  4.2259  9.831  1.017  1.335  1.124  2.571  4.059  4.727  4.943  5.105  5.922  6.7474E+01  2.3030E+02  4.8140E+02
 0.4674745  3.5510 -1.0169  4.2781  8.954  1.165  1.418  0.990  2.124  3.369  4.066  4.240  4.375  5.144  1.4411E+02  3.7356E+02  6.4671E+02
 0.5441135  3.5786 -0.8781  4.3163  8.173  1.282  1.426  0.897  1.806  2.828  3.539  3.680  3.799  4.521  1.7708E+02  3.1704E+02  4.2355E+02
 0.6445506  3.6051 -0.7198  4.3380  7.479  1.326  1.356  0.828  1.590  2.456  3.153  3.269  3.380  4.037  2.4858E+02  2.9468E+02  2.9553E+02
 0.7926958  3.6297 -0.5372  4.3448  6.800  1.246  1.264  0.726  1.353  2.212  2.854  2.957  3.049  3.627  3.3114E+02  2.4620E+02  1.7828E+02
 0.9756874  3.6529 -0.3402  4.3309  6.150  1.106  1.169  0.644  1.182  2.024  2.620  2.719  2.817  3.353  3.3759E+02  1.6015E+02  8.4304E+01
 1.1302813  3.6764 -0.1503  4.2984  5.499  0.901  1.043  0.546  1.004  1.780  2.319  2.411  2.497  2.983  2.7176E+02  9.0991E+01  3.7342E+01
 1.2474469  3.7006  0.0246  4.2635  4.938  0.637  0.914  0.480  0.896  1.561  2.046  2.128  2.200  2.642  2.0995E+02  5.5171E+01  1.9060E+01
 1.3402359  3.7246  0.1970  4.2182  4.434  0.397  0.795  0.435  0.826  1.391  1.825  1.898  1.959  2.366  1.7024E+02  3.7576E+01  1.1476E+01
 1.4176874  3.7475  0.3761  4.1553  3.927  0.211  0.691  0.389  0.750  1.235  1.614  1.677  1.727  2.094  1.4535E+02  2.8023E+01  7.7798E+00
 1.4855844  3.7694  0.5620  4.0773  3.411  0.078  0.600  0.341  0.664  1.091  1.412  1.466  1.507  1.835  1.2351E+02  2.1346E+01  5.4869E+00
 1.5411977  3.7914  0.7386  4.0045  2.926  0.033  0.524  0.296  0.578  0.943  1.212  1.260  1.291  1.580  1.0465E+02  1.6549E+01  3.9956E+00
 1.5902382  3.8149  0.8751  3.9757  2.546  0.014  0.447  0.250  0.491  0.785  1.002  1.045  1.064  1.310  8.8676E+01  1.3038E+01  2.9909E+00
 1.6298736  3.8413  0.9384  4.0287  2.361  0.040  0.370  0.199  0.404  0.614  0.781  0.819  0.826  1.024  8.0308E+01  1.1100E+01  2.4382E+00
 1.6705459  3.8678  0.9852  4.0989  2.219  0.065  0.293  0.148  0.318  0.445  0.564  0.597  0.591  0.743  1.7326E+02  2.1909E+01  4.5235E+00
 1.8031349  3.8866  0.9694  4.2226  2.269  0.072  0.239  0.118  0.264  0.351  0.446  0.475  0.464  0.586  1.9346E+02  2.1615E+01  4.0916E+00
 1.8640062  3.9103  1.0634  4.2380  2.055  0.090  0.163  0.080  0.190  0.241  0.305  0.331  0.315  0.401  1.2454E+02  1.2553E+01  2.2093E+00
 1.9276700  3.9339  1.1415  4.2690  1.916  0.068  0.100  0.051  0.132  0.151  0.191  0.213  0.191  0.250  1.4050E+02  1.3047E+01  2.1679E+00
 2.0045021  3.9570  1.2186  4.3011  1.786  0.038  0.047  0.025  0.079  0.074  0.097  0.114  0.086  0.121  1.9119E+02  1.6089E+01  2.4954E+00
 2.1188642  3.9797  1.3066  4.3283  1.641  0.001  0.010  0.004  0.037  0.019  0.032  0.044  0.014  0.033  2.5757E+02  1.9091E+01  2.7096E+00
 2.2620725  4.0003  1.4132  4.3323  1.459 -0.051 -0.019 -0.010  0.006 -0.032 -0.028 -0.018 -0.047 -0.041  2.9047E+02  1.8594E+01  2.3811E+00
 2.4093356  4.0201  1.5209  4.3311  1.295 -0.129 -0.046 -0.019 -0.018 -0.082 -0.088 -0.082 -0.110 -0.121  3.0228E+02  1.6669E+01  1.9224E+00
 2.5643533  4.0392  1.6268  4.3291  1.136 -0.202 -0.070 -0.029 -0.041 -0.128 -0.144 -0.142 -0.171 -0.198  3.1785E+02  1.5140E+01  1.5753E+00
 2.7271859  4.0578  1.7310  4.3260  0.972 -0.262 -0.088 -0.038 -0.060 -0.169 -0.197 -0.194 -0.227 -0.267  3.3390E+02  1.3762E+01  1.2936E+00
 2.8982552  4.0759  1.8334  4.3220  0.816 -0.319 -0.105 -0.046 -0.079 -0.202 -0.235 -0.234 -0.271 -0.319  3.5195E+02  1.2570E+01  1.0685E+00
 3.0791373  4.0933  1.9340  4.3174  0.660 -0.369 -0.118 -0.054 -0.095 -0.230 -0.263 -0.268 -0.305 -0.361  3.6871E+02  1.1430E+01  8.7959E-01
 3.2669656  4.1102  2.0328  4.3120  0.508 -0.417 -0.130 -0.060 -0.108 -0.257 -0.294 -0.303 -0.340 -0.405  3.8357E+02  1.0344E+01  7.2186E-01
 3.4627061  4.1266  2.1293  4.3063  0.367 -0.465 -0.141 -0.065 -0.119 -0.283 -0.328 -0.338 -0.375 -0.452  4.0132E+02  9.4370E+00  5.9814E-01
 3.6682855  4.1424  2.2239  4.3000  0.230 -0.509 -0.152 -0.069 -0.130 -0.307 -0.361 -0.371 -0.408 -0.496  4.1518E+02  8.5338E+00  4.9211E-01
 3.8778880  4.1578  2.3163  4.2935  0.094 -0.548 -0.162 -0.074 -0.139 -0.331 -0.390 -0.401 -0.437 -0.533  4.3077E+02  7.7615E+00  4.0802E-01
 4.0990560  4.1726  2.4068  4.2864 -0.043 -0.579 -0.170 -0.078 -0.149 -0.355 -0.417 -0.429 -0.466 -0.568  4.5457E+02  7.1893E+00  3.4489E-01
 4.3324584  4.1870  2.4963  4.2779 -0.180 -0.608 -0.178 -0.082 -0.158 -0.383 -0.450 -0.463 -0.503 -0.612  4.7192E+02  6.5597E+00  2.8740E-01
 4.5709780  4.2008  2.5836  4.2694 -0.315 -0.635 -0.185 -0.086 -0.166 -0.408 -0.481 -0.496 -0.538 -0.655  4.8500E+02  5.9415E+00  2.3821E-01
 4.8174557  4.2143  2.6683  4.2613 -0.445 -0.660 -0.192 -0.090 -0.174 -0.433 -0.510 -0.528 -0.572 -0.698  6.6862E+02  7.0989E+00  2.5754E-01
 5.2395998  4.3677  2.8440  4.3917 -0.601 -0.706 -0.205 -0.096 -0.187 -0.469 -0.554 -0.574 -0.622 -0.759 -4.0672E+03 -7.3881E+01 -4.1943E+00
 0.7502910  0.6191  0.4080  0.6259 -0.081 -0.103 -0.030 -0.014 -0.028 -0.069 -0.081 -0.084 -0.091 -0.112 -4.4509E+03 -7.7268E+02 -3.0824E+02
 0.7886598  0.6208  0.4195  0.6246 -0.100 -0.106 -0.030 -0.015 -0.029 -0.070 -0.083 -0.086 -0.093 -0.114  3.8369E+01  3.0066E+01  2.2330E+01

age(Gyr)= 0.020  37 points
 0.4000000  3.4919 -1.4154  4.3750 11.062  1.102  1.535  1.325  2.971  4.677  5.275  5.567  5.809  6.694  6.1407E+01  2.1132E+02  4.4414E+02
 0.4614068  3.5211 -1.2879  4.4239 10.094  1.086  1.488  1.137  2.504  3.905  4.539  4.776  4.967  5.787  1.2401E+02  3.3420E+02  5.9366E+02
 0.5240135  3.5501 -1.1560  4.4641  9.220  1.121  1.450  0.987  2.101  3.256  3.921  4.111  4.262  5.031  1.2728E+02  2.5387E+02  3.6475E+02
 0.5886820  3.5785 -1.0165  4.4898  8.518  1.252  1.426  0.907  1.819  2.830  3.517  3.671  3.802  4.537  1.4718E+02  2.1996E+02  2.5810E+02
 0.6711973  3.6060 -0.8621  4.5018  7.828  1.283  1.350  0.826  1.582  2.456  3.129  3.253  3.369  4.029  1.8378E+02  2.0229E+02  1.9165E+02
 0.7724669  3.6322 -0.6906  4.4963  7.172  1.219  1.253  0.725  1.347  2.196  2.831  2.936  3.033  3.620  2.0544E+02  1.6479E+02  1.2500E+02
 0.8766330  3.6572 -0.5081  4.4694  6.540  1.072  1.144  0.631  1.153  1.983  2.571  2.669  2.764  3.299  1.8647E+02  1.1278E+02  7.0040E+01
 0.9589373  3.6824 -0.3323  4.4332  5.925  0.829  1.007  0.536  0.986  1.723  2.249  2.337  2.418  2.898  1.4968E+02  7.2781E+01  3.8724E+01
 1.0263083  3.7076 -0.1626  4.3935  5.390  0.578  0.879  0.471  0.880  1.515  1.986  2.065  2.133  2.569  1.2782E+02  5.2674E+01  2.4936E+01
 1.0867586  3.7325  0.0030  4.3530  4.899  0.322  0.756  0.422  0.806  1.339  1.759  1.828  1.884  2.284  1.1138E+02  4.0152E+01  1.7299E+01
 1.1376845  3.7568  0.1692  4.3036  4.429  0.177  0.658  0.370  0.713  1.184  1.545  1.605  1.651  2.009  1.0075E+02  3.2459E+01  1.2920E+01
 1.1875063  3.7808  0.3331  4.2543  3.965  0.036  0.562  0.318  0.620  1.033  1.336  1.388  1.423  1.741  1.6225E+02  4.5844E+01  1.6654E+01
 1.2999305  3.8085  0.4036  4.3340  3.737 -0.020  0.472  0.264  0.516  0.829  1.062  1.101  1.123  1.379  2.6661E+02  6.1757E+01  1.9545E+01
 1.4541126  3.8300  0.5810  4.2914  3.265 -0.022  0.404  0.222  0.441  0.681  0.856  0.891  0.901  1.105  2.3937E+02  4.4602E+01  1.2104E+01
 1.5393003  3.8537  0.7152  4.2766  2.910  0.009  0.336  0.178  0.366  0.535  0.672  0.704  0.702  0.867  1.6557E+02  2.6255E+01  6.3547E+00
 1.6196855  3.8783  0.8223  4.2900  2.633  0.049  0.268  0.136  0.293  0.392  0.500  0.530  0.517  0.652  1.7122E+02  2.3953E+01  5.3091E+00
 1.7105164  3.9025  0.9224  4.3105  2.399  0.072  0.194  0.096  0.221  0.274  0.351  0.380  0.360  0.462  1.9905E+02  2.4447E+01  4.9460E+00
 1.8187338  3.9257  1.0305  4.3218  2.170  0.076  0.123  0.062  0.153  0.186  0.232  0.254  0.236  0.301  2.2635E+02  2.4138E+01  4.4232E+00
 1.9368709  3.9481  1.1421  4.3270  1.951  0.051  0.066  0.034  0.099  0.101  0.128  0.147  0.121  0.164  2.4520E+02  2.2566E+01  3.7287E+00
 2.0639330  3.9697  1.2543  4.3291  1.738  0.018  0.025  0.012  0.054  0.043  0.060  0.074  0.043  0.069  2.6468E+02  2.0974E+01  3.1203E+00
 2.2015531  3.9906  1.3664  4.3286  1.533 -0.022 -0.005 -0.004  0.019 -0.007  0.001  0.012 -0.017 -0.005  2.8403E+02  1.9353E+01  2.5895E+00
 2.3479621  4.0109  1.4776  4.3266  1.354 -0.093 -0.034 -0.015 -0.007 -0.059 -0.060 -0.053 -0.081 -0.083  3.0187E+02  1.7682E+01  2.1275E+00
 2.5034276  4.0305  1.5876  4.3231  1.186 -0.170 -0.060 -0.025 -0.031 -0.107 -0.118 -0.116 -0.143 -0.164  3.1982E+02  1.6116E+01  1.7446E+00
 2.6677854  4.0496  1.6963  4.3181  1.016 -0.236 -0.080 -0.034 -0.052 -0.151 -0.174 -0.172 -0.203 -0.238  3.3839E+02  1.4684E+01  1.4312E+00
 2.8418206  4.0680  1.8035  4.3119  0.847 -0.295 -0.098 -0.043 -0.071 -0.189 -0.220 -0.217 -0.254 -0.299  3.5688E+02  1.3353E+01  1.1728E+00
 3.0246704  4.0858  1.9083  4.3054  0.683 -0.349 -0.113 -0.051 -0.088 -0.218 -0.251 -0.253 -0.291 -0.343  3.7439E+02  1.2099E+01  9.5883E-01
 3.2162084  4.1030  2.0117  4.2976  0.519 -0.397 -0.125 -0.057 -0.102 -0.246 -0.279 -0.287 -0.325 -0.386  3.9131E+02  1.0948E+01  7.8409E-01
 3.4159798  4.1197  2.1129  4.2894  0.366 -0.446 -0.137 -0.063 -0.115 -0.272 -0.314 -0.324 -0.361 -0.433  4.1000E+02  9.9534E+00  6.4519E-01
 3.6262064  4.1359  2.2127  4.2800  0.218 -0.492 -0.148 -0.068 -0.125 -0.297 -0.347 -0.357 -0.395 -0.478  4.2673E+02  9.0096E+00  5.2946E-01
 3.8427076  4.1515  2.3102  4.2703  0.071 -0.534 -0.159 -0.072 -0.135 -0.321 -0.379 -0.389 -0.425 -0.518  4.4054E+02  8.1147E+00  4.3327E-01
 4.0667426  4.1666  2.4054  4.2603 -0.076 -0.568 -0.168 -0.077 -0.145 -0.344 -0.405 -0.417 -0.453 -0.552  4.6501E+02  7.4878E+00  3.6378E-01
 4.3077180  4.1811  2.5004  4.2480 -0.226 -0.598 -0.176 -0.081 -0.154 -0.371 -0.437 -0.449 -0.488 -0.594  4.8484E+02  6.8331E+00  3.0232E-01
 4.5515870  4.1952  2.5932  4.2354 -0.373 -0.626 -0.183 -0.085 -0.163 -0.398 -0.468 -0.482 -0.523 -0.636  4.9872E+02  6.1689E+00  2.4902E-01
 4.8064421  4.2088  2.6839  4.2227 -0.518 -0.652 -0.190 -0.089 -0.171 -0.423 -0.499 -0.516 -0.559 -0.680  6.8590E+02  7.3214E+00  2.6664E-01
 5.2374891  4.3621  2.8668  4.3463 -0.691 -0.698 -0.202 -0.095 -0.183 -0.460 -0.544 -0.563 -0.610 -0.744 -4.0570E+03 -7.3849E+01 -4.1977E+00
 0.7494744  0.6183  0.4113  0.6194 -0.094 -0.102 -0.029 -0.014 -0.027 -0.068 -0.080 -0.083 -0.090 -0.110 -4.4483E+03 -7.7281E+02 -3.0840E+02
 0.7891953  0.6201  0.4238  0.6173 -0.115 -0.105 -0.030 -0.015 -0.028 -0.070 -0.082 -0.086 -0.093 -0.113  3.9721E+01  3.1108E+01  2.3094E+01

age(Gyr)= 0.040  37 points
 0.4000000  3.4656 -1.6531  4.5077 12.181  1.229  1.715  1.522  3.334  5.233  5.826  6.171  6.474  7.388  4.8999E+01  1.7151E+02  3.6460E+02
 0.4489987  3.4959 -1.5223  4.5454 11.224  1.152  1.581  1.312  2.901  4.534  5.150  5.438  5.683  6.556  9.7910E+01  2.8120E+02  5.2147E+02
 0.4979096  3.5261 -1.3918  4.5830 10.268  1.075  1.447  1.103  2.469  3.836  4.475  4.707  4.893  5.726  9.5228E+01  2.1494E+02  3.3631E+02
 0.5442269  3.5559 -1.2559  4.6034  9.475  1.156  1.422  0.996  2.118  3.275  3.928  4.120  4.280  5.056  9.2084E+01  1.6811E+02  2.2651E+02
 0.5899935  3.5856 -1.1208  4.6233  8.700  1.250  1.402  0.895  1.778  2.730  3.397  3.549  3.686  4.404  1.0214E+02  1.5255E+02  1.7853E+02
 0.6463676  3.6141 -0.9684  4.6239  8.031  1.230  1.316  0.793  1.511  2.388  3.033  3.158  3.273  3.917  1.1517E+02  1.3999E+02  1.4179E+02
 0.7051638  3.6419 -0.8091  4.6147  7.394  1.157  1.209  0.688  1.268  2.106  2.717  2.820  2.915  3.484  1.1547E+02  1.1480E+02  1.0094E+02
 0.7618393  3.6688 -0.6395  4.5855  6.785  0.955  1.074  0.586  1.073  1.855  2.412  2.506  2.590  3.107  1.1121E+02  9.2145E+01  7.1260E+01
 0.8163767  3.6956 -0.4761  4.5595  6.233  0.713  0.939  0.505  0.931  1.624  2.126  2.211  2.283  2.751  1.1229E+02  7.8758E+01  5.4173E+01
 0.8741323  3.7224 -0.3218  4.5424  5.748  0.432  0.805  0.446  0.841  1.418  1.863  1.936  1.996  2.417  1.6937E+02  9.7961E+01  5.8921E+01
 0.9857497  3.7493 -0.1789  4.5593  5.310  0.195  0.683  0.388  0.748  1.222  1.598  1.657  1.705  2.069  2.1877E+02  9.9261E+01  5.0392E+01
 1.0929067  3.7721  0.0139  4.5030  4.780  0.061  0.594  0.337  0.655  1.083  1.406  1.457  1.495  1.822  2.2170E+02  7.8354E+01  3.3359E+01
 1.2074529  3.7935  0.2163  4.4293  4.234  0.005  0.521  0.293  0.573  0.943  1.217  1.262  1.290  1.582  2.2423E+02  6.3064E+01  2.2861E+01
 1.3171389  3.8152  0.4076  4.3625  3.718 -0.024  0.451  0.251  0.493  0.782  0.997  1.035  1.052  1.291  2.2198E+02  5.0688E+01  1.5867E+01
 1.4294343  3.8377  0.5786  4.3170  3.265 -0.022  0.382  0.208  0.415  0.633  0.794  0.827  0.833  1.021  2.1926E+02  4.1432E+01  1.1351E+01
 1.5364004  3.8615  0.7197  4.3024  2.895  0.014  0.314  0.162  0.339  0.490  0.617  0.647  0.642  0.796  2.0736E+02  3.3068E+01  8.0393E+00
 1.6367967  3.8858  0.8391  4.3079  2.593  0.060  0.247  0.122  0.271  0.352  0.452  0.481  0.466  0.592  2.0555E+02  2.8124E+01  6.1390E+00
 1.7419520  3.9097  0.9538  4.3157  2.332  0.075  0.172  0.085  0.199  0.247  0.314  0.340  0.322  0.410  2.1968E+02  2.5927E+01  5.1019E+00
 1.8564718  3.9328  1.0690  4.3207  2.090  0.074  0.103  0.053  0.134  0.158  0.198  0.219  0.199  0.256  2.3887E+02  2.4277E+01  4.3013E+00
 1.9808219  3.9552  1.1847  4.3228  1.865  0.037  0.050  0.027  0.084  0.075  0.097  0.116  0.087  0.125  2.6055E+02  2.2731E+01  3.6180E+00
 2.1170220  3.9768  1.3012  4.3216  1.645  0.006  0.014  0.006  0.042  0.026  0.041  0.053  0.023  0.044  2.8206E+02  2.1066E+01  3.0065E+00
 2.2628855  3.9977  1.4177  4.3177  1.436 -0.043 -0.016 -0.008  0.009 -0.025 -0.020 -0.010 -0.039 -0.031  3.0155E+02  1.9260E+01  2.4628E+00
 2.4185767  4.0179  1.5327  4.3124  1.254 -0.121 -0.044 -0.019 -0.016 -0.077 -0.082 -0.076 -0.104 -0.113  3.2149E+02  1.7562E+01  2.0123E+00
 2.5843717  4.0374  1.6475  4.3045  1.074 -0.196 -0.070 -0.028 -0.038 -0.123 -0.139 -0.137 -0.165 -0.191  3.4143E+02  1.5964E+01  1.6398E+00
 2.7600051  4.0563  1.7607  4.2954  0.890 -0.259 -0.088 -0.037 -0.059 -0.166 -0.193 -0.190 -0.223 -0.262  3.5998E+02  1.4426E+01  1.3298E+00
 2.9443506  4.0746  1.8718  4.2855  0.713 -0.317 -0.105 -0.046 -0.078 -0.200 -0.232 -0.231 -0.268 -0.316  3.8055E+02  1.3094E+01  1.0844E+00
 3.1405548  4.0922  1.9824  4.2733  0.532 -0.368 -0.118 -0.053 -0.093 -0.228 -0.260 -0.265 -0.302 -0.358  3.9977E+02  1.1832E+01  8.8151E-01
 3.3441212  4.1093  2.0908  4.2604  0.358 -0.417 -0.131 -0.059 -0.106 -0.256 -0.291 -0.301 -0.338 -0.403  4.1677E+02  1.0638E+01  7.1435E-01
